timestamp_ms,price,size,side,is_buyer_maker,event_flags
3924408697,2286.48000000,0.00230000,BUY,false,
3924408698,2286.48000000,0.00450000,BUY,false,
3924408699,2286.48000000,0.00230000,BUY,false,
3924408700,2286.49000000,0.00220000,BUY,false,
3924408701,2286.49000000,0.00240000,BUY,false,
3924408702,2286.49000000,0.00230000,BUY,false,
3924408703,2286.49000000,0.00230000,BUY,false,
3924408704,2286.49000000,0.00450000,BUY,false,
3924408705,2286.49000000,0.00230000,BUY,false,
3924408706,2286.49000000,0.00230000,BUY,false,
3924408707,2286.49000000,0.00220000,BUY,false,
3924408708,2286.49000000,0.00450000,BUY,false,
3924408709,2286.49000000,0.00240000,BUY,false,
3924408710,2286.50000000,0.00300000,BUY,false,
3924408711,2286.50000000,0.02190000,BUY,false,
3924408712,2286.50000000,0.00220000,BUY,false,
3924408713,2286.50000000,0.00240000,BUY,false,
3924408714,2286.50000000,0.00230000,BUY,false,
3924408715,2286.50000000,0.00230000,BUY,false,
3924408716,2286.50000000,0.00230000,BUY,false,
3924408717,2286.50000000,0.00230000,BUY,false,
3924408718,2286.50000000,0.00230000,BUY,false,
3924408719,2286.50000000,0.00450000,BUY,false,
3924408720,2286.50000000,0.00220000,BUY,false,
3924408721,2286.50000000,0.00230000,BUY,false,
3924408722,2286.50000000,0.00230000,BUY,false,
3924408723,2286.50000000,0.00230000,BUY,false,
3924408724,2286.50000000,0.00240000,BUY,false,
3924408725,2286.50000000,0.00450000,BUY,false,
3924408726,2286.51000000,0.00220000,BUY,false,
3924408727,2286.51000000,0.00240000,BUY,false,
3924408728,2286.51000000,0.00450000,BUY,false,
3924408729,2286.51000000,0.10400000,BUY,false,
3924408730,2286.50000000,0.00450000,SELL,true,
3924408731,2286.50000000,0.00220000,SELL,true,
3924408732,2286.50000000,0.00240000,SELL,true,
3924408733,2286.50000000,0.00450000,SELL,true,
3924408734,2286.50000000,0.00450000,SELL,true,
3924408735,2286.50000000,0.00450000,SELL,true,
3924408736,2286.50000000,0.00230000,SELL,true,
3924408737,2286.50000000,0.00230000,SELL,true,
3924408738,2286.50000000,0.00230000,SELL,true,
3924408739,2286.50000000,0.00220000,SELL,true,
3924408740,2286.50000000,0.00220000,SELL,true,
3924408741,2286.50000000,0.00220000,SELL,true,
3924408742,2286.50000000,0.00220000,SELL,true,
3924408743,2286.49000000,0.00220000,SELL,true,
3924408744,2286.49000000,0.00240000,SELL,true,
3924408745,2286.49000000,0.00230000,SELL,true,
3924408746,2286.49000000,0.00230000,SELL,true,
3924408747,2286.49000000,0.00230000,SELL,true,
3924408748,2286.49000000,0.00220000,SELL,true,
3924408749,2286.49000000,0.00220000,SELL,true,
3924408750,2286.49000000,0.00220000,SELL,true,
3924408751,2286.49000000,0.00220000,SELL,true,
3924408752,2286.48000000,0.00220000,SELL,true,
3924408753,2286.48000000,0.00240000,SELL,true,
3924408754,2286.48000000,0.00220000,SELL,true,
3924408755,2286.48000000,0.00220000,SELL,true,
3924408756,2286.48000000,0.00220000,SELL,true,
3924408757,2286.48000000,0.00220000,SELL,true,
3924408758,2286.47000000,0.00220000,SELL,true,
3924408759,2286.47000000,0.00240000,SELL,true,
3924408760,2286.47000000,0.00230000,SELL,true,
3924408761,2286.47000000,0.00230000,SELL,true,
3924408762,2286.47000000,0.00220000,SELL,true,
3924408763,2286.47000000,0.00230000,SELL,true,
3924408764,2286.47000000,0.00220000,SELL,true,
3924408765,2286.47000000,0.00220000,SELL,true,
3924408766,2286.47000000,0.00220000,SELL,true,
3924408767,2286.47000000,0.00450000,BUY,false,
3924408768,2286.47000000,0.00240000,BUY,false,
3924408769,2286.47000000,0.00450000,BUY,false,
3924408770,2286.47000000,0.00220000,BUY,false,
3924408771,2286.47000000,0.12680000,BUY,false,
3924408772,2286.47000000,0.43730000,BUY,false,LARGE
3924408773,2286.46000000,0.00220000,SELL,true,
3924408774,2286.46000000,0.00240000,SELL,true,
3924408775,2286.46000000,0.00360000,SELL,true,
3924408776,2286.47000000,0.01500000,BUY,false,
3924408777,2286.47000000,0.09580000,BUY,false,
3924408778,2286.47000000,0.02660000,BUY,false,
3924408779,2286.47000000,0.02140000,BUY,false,
3924408780,2286.47000000,0.00450000,BUY,false,
3924408781,2286.47000000,0.00240000,BUY,false,
3924408782,2286.47000000,0.00220000,BUY,false,
3924408783,2286.47000000,0.00270000,BUY,false,
3924408784,2286.47000000,0.00220000,BUY,false,
3924408785,2286.47000000,0.00230000,BUY,false,
3924408786,2286.47000000,0.00220000,BUY,false,
3924408787,2286.47000000,0.00220000,BUY,false,
